Data,Cliente,Perfil do Cliente,Cupom Fiscal,Campanha em Curso,Total Pago (R$),Desconto Total (%),PIX como Forma de Pagamento,Tempo desde a Última Compra (dias),Tempo para Finalizar Compra (min),Categorias Compradas,Comprou Item em Campanha de Marketing
2022-08-14,92e8b350-d92c-4d73-b2c8-0fbba8d84bd7,Alto ticket e baixa frequência,fc3578d9-2669-4310-bc64-fa725f7a08ab,Games,4703.27,2.01,True,14.0,29.3,Games,True
2022-08-14,08682fbc-1b9f-456f-bbf5-1470c37c1a26,Médio ticket e alta frequência,8d1c15f6-4ca0-4212-a2ae-92592b9ea58a,Games,2213.72,1.57,True,1.0,12.2,Games,True
2022-08-15,c7c5fb99-dc2e-4e66-9d91-31cb1f42015c,Médio ticket e baixa frequência,ae919a17-ef5d-4132-bb91-e5937c3eb14b,Games,4436.84,1.4,True,82.0,19.4,Games,True
2022-08-15,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,2ee7da6a-4fbb-477e-bc37-f3563e3fab45,Games,4708.66,1.9,True,7.0,6.9,Games,True
2022-08-15,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,fb38f05d-856c-4a5e-8743-fc924e7ce4d1,Games,3911.43,2.21,True,6.0,18.3,Games,True
2022-08-15,33bb0fa0-a9ed-4976-b62e-0a0f91f2cce9,Médio ticket e alta frequência,22d1477a-c348-46b4-a05a-346b92359a2e,Games,3548.35,6.62,True,5.0,8.6,Games,True
2022-08-15,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,4d38f9c0-49ea-4e40-bc98-32db055b4851,Games,3477.86,8.48,True,10.0,20.7,Games,True
2022-08-15,80cfe6c3-6599-4c08-9d82-eaa1f51c6ecc,Médio ticket e alta frequência,c097e924-19c4-4a33-b2b1-4d680fd16e05,Games,2036.47,7.39,True,2.0,15.6,Games,True
2022-08-15,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,57fd42a9-de35-4200-9a24-59b61fc14d8d,Games,771.23,8.07,True,1.0,7.3,Móveis;Móveis,False
2022-08-15,add3a00e-3886-49aa-abff-854a24191082,Médio ticket e alta frequência,65755444-b9c9-41b3-8997-67353f6d67c4,Games,460.15,9.83,True,21.0,8.1,Eletrodomésticos,False
2022-08-15,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,02f2a37d-a146-400c-b652-4d42fcf61fa6,Games,197.56,1.22,True,8.0,8.6,Livros,False
2022-08-15,1919c053-821d-4206-bc59-18407d0e94b5,Médio ticket e alta frequência,29397404-b344-4da5-b7ac-94ae81e1ffae,Games,252.95,5.62,True,6.0,7.0,Informática,False
2022-08-16,d043f145-23e3-4c55-af03-f50ec7949a63,Médio ticket e alta frequência,049e3964-daa9-465f-b02f-0896ff7c2bf3,Games,2085.0,5.18,True,5.0,19.7,Games,True
2022-08-17,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,9f9d9989-f33a-4fd9-8151-afca7f16ae10,Games,395.47,0.63,True,2.0,11.2,Informática;Livros;Móveis;Informática,False
2022-08-17,ba7e051f-46d9-4ef2-85c5-685a4e479c03,Médio ticket e alta frequência,8bec2683-9ff1-406d-a0c2-0a6ea555d3ed,Games,5128.42,8.42,True,4.0,19.4,Games;Games,True
2022-08-17,e6c073bb-4e7f-4b7e-8f45-6318b14f32d6,Médio ticket e alta frequência,e7abfc6c-0f53-41e5-bfbe-61698ba3f684,Games,5556.42,1.49,True,8.0,11.2,Eletrodomésticos;Games,True
2022-08-17,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,611db6d1-a51a-4c2e-ac36-6729497e1033,Games,4023.54,6.43,True,9.0,14.8,Games,True
2022-08-17,a489aca3-ee28-4fe9-a4c2-270be3946bd0,Médio ticket e alta frequência,0f5db5ac-94c6-4c5c-bead-3431d7b04939,Games,193.95,6.75,True,7.0,12.1,Informática;Livros,False
2022-08-17,24c755dd-fae0-481a-ac2a-9188f006c3d7,Médio ticket e alta frequência,5cd5c04c-8f27-46d5-af57-2273f39e2edb,Games,143.09,8.54,True,5.0,17.3,Móveis,False
2022-08-17,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,fcfd5a4e-0bc7-47a2-b636-c5ae89a3642f,Games,1994.88,9.28,True,2.0,13.5,Games,True
2022-08-17,65da4212-21cf-43d5-a1de-5a9afc996329,Médio ticket e alta frequência,34be893f-d740-4439-a885-2e901aa4c206,Games,3947.5,2.24,True,3.0,27.8,Games;Livros,True
2022-08-17,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,381c0631-c9d6-4402-b1c8-e84620b7fb2a,Games,4069.95,5.35,True,2.0,16.9,Games,True
2022-08-17,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,dc1fa815-5ca1-4f91-8729-3e3382ffa1d2,Games,2204.6,1.97,True,2.0,18.5,Games,True
2022-08-17,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,84f8177d-e62e-4a8a-b0ab-6ee50cc43d00,Games,4472.51,2.07,True,9.0,7.4,Games;Eletrodomésticos,True
2022-08-17,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,9fa636b1-171b-4df4-9b00-c33d5c4acc11,Games,3465.95,8.79,True,13.0,12.8,Games,True
2022-08-17,bf4825d4-a89b-4d06-ba65-df61e66967bd,Médio ticket e alta frequência,5d56d8e3-ad21-4081-b7b0-61482ec37f36,Games,3505.36,7.75,True,4.0,18.5,Games,True
2022-08-18,d043f145-23e3-4c55-af03-f50ec7949a63,Médio ticket e alta frequência,58d1aa0f-bb51-4a3d-bd2e-fbfd3259f8a4,Games,64.78,0.19,True,2.0,10.2,Informática,False
2022-08-18,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,14e06cdc-8568-4810-8c63-763b98011df4,Games,2985.07,0.5,True,10.0,7.2,Games,True
2022-08-18,254467a7-b38a-4136-97a3-5667526d00ad,Médio ticket e alta frequência,e18b8f45-1db0-495a-97f1-b13e0bbebaf7,Games,4212.31,8.88,True,9.0,22.9,Games;Informática;Livros,True
2022-08-18,c05bf5b1-c714-4a13-ad32-e590e2ee4be8,Médio ticket e alta frequência,992e76be-6937-407f-8a6f-fdfcfdba4732,Games,6145.17,5.44,True,18.0,5.4,Games;Games,True
2022-08-18,a489aca3-ee28-4fe9-a4c2-270be3946bd0,Médio ticket e alta frequência,71d698df-4b6c-4acf-b4c3-afaee83b71da,Games,2117.22,8.23,True,1.0,16.3,Games;Informática,True
2022-08-18,662145cd-6437-49f2-b244-f5693c2c7917,Baixo ticket e baixa frequência,83867db0-00fd-4427-8c1c-3c0d0a7693bc,Games,1609.62,1.88,True,27.0,28.0,Eletrodomésticos,False
2022-08-18,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,54e86fb4-03db-47b1-903a-2681ea33eb83,Games,1461.63,6.67,True,1.0,15.3,Eletrodomésticos,False
2022-08-18,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,1ee35c54-4d9c-4938-a144-8cc178c1be0e,Games,282.15,5.95,True,3.0,18.8,Eletrodomésticos,False
2022-08-18,0b4e015d-146d-4e90-9ed8-d71f16eecec2,Médio ticket e alta frequência,4222741a-89ec-4bda-bb49-856d2822132b,Games,4081.06,5.09,True,15.0,15.0,Games,True
2022-08-19,81f98094-fac6-4ee0-a0c9-75f52cc0cd99,Médio ticket e alta frequência,cde8771d-59a4-43d8-9015-87479aabc32f,Games,964.03,8.03,True,12.0,9.6,Livros;Eletrodomésticos;Móveis,False
2022-08-19,f72ca097-c1c0-4b63-aac6-7a03cb7f598c,Médio ticket e baixa frequência,7b7df25d-b409-4535-a5ae-11468661ba64,Games,4523.06,7.75,True,29.0,45.8,Games;Móveis,True
2022-08-19,045f1b5b-4c8c-44e2-8ba5-cb9cfc3501c3,Alto ticket e baixa frequência,ac5f0eb8-bede-4d80-a179-a169923874bd,Games,251.64,6.11,True,126.0,29.2,Informática,False
2022-08-19,1b1e8c14-12bd-46c6-b9f1-1ecdd20f4769,Médio ticket e alta frequência,b55f9630-2002-4e76-a721-793b72b36310,Games,1605.64,2.12,True,11.0,15.3,Eletrodomésticos,False
2022-08-19,e6c073bb-4e7f-4b7e-8f45-6318b14f32d6,Médio ticket e alta frequência,2fe2a815-db67-48cd-8ae3-2c305a9fbc8d,Games,1765.47,2.59,True,2.0,15.8,Eletrodomésticos,False
2022-08-19,61a61362-51c0-4ca9-8800-894c7c3c9ba6,Médio ticket e alta frequência,f7c56e04-c241-4cd3-8a44-495e39689a1e,Games,2047.9,6.87,True,10.0,19.2,Games,True
2022-08-19,add3a00e-3886-49aa-abff-854a24191082,Médio ticket e alta frequência,7c8a29da-a6b0-4ff3-9286-af4eb181e57b,Games,2556.45,8.7,True,4.0,29.1,Games,True
2022-08-19,61a61362-51c0-4ca9-8800-894c7c3c9ba6,Médio ticket e alta frequência,2aa8cf6a-b9aa-42bf-88b8-b88b01e0cd04,Games,4144.35,5.81,True,0.0,19.6,Games,True
2022-08-19,385fb349-5e0a-4af6-83a9-00c272507080,Médio ticket e alta frequência,dbae2979-8b84-4b57-af50-0dfed8e137f8,Games,3902.49,2.44,True,6.0,5.9,Games,True
2022-08-19,c05bf5b1-c714-4a13-ad32-e590e2ee4be8,Médio ticket e alta frequência,edbdbf76-08b1-4b2a-8eee-97557bc1d075,Games,6119.4,1.95,True,1.0,19.9,Games;Eletrodomésticos;Informática;Móveis,True
2022-08-19,bc3ae36d-2683-46dd-b132-044049a1ad62,Baixo ticket e baixa frequência,d0312d2f-4036-4fd0-adb1-9c3c1795ad94,Games,546.93,0.93,True,34.0,16.5,Informática;Móveis;Informática,False
2022-08-19,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,b123eec7-9b29-4934-81f8-2aded3e5de75,Games,630.01,5.95,True,9.0,16.8,Móveis,False
2022-08-19,529f242d-42fa-4c64-8579-3347f6d5ba06,Médio ticket e baixa frequência,949661ff-bf91-4a49-9f06-6d938cf072a2,Games,40.72,0.65,True,45.0,34.8,Livros,False
2022-08-19,199106a9-9aa2-4293-91ce-7091771b100e,Médio ticket e alta frequência,f743b97b-4e6a-489a-965c-ed1672e4b1c9,Games,4672.17,2.66,True,6.0,19.4,Games,True
2022-08-20,ebc2b13a-4fbd-45a7-80ef-011253958557,Médio ticket e alta frequência,7d6b8685-b332-4bee-aca1-10b2c8120a1a,Games,58.89,1.84,True,10.0,16.5,Livros,False
2022-08-20,61a61362-51c0-4ca9-8800-894c7c3c9ba6,Médio ticket e alta frequência,36fb4bb4-cde5-430e-9719-bd1d7f21a139,Games,4177.17,5.06,True,1.0,14.5,Games,True
2022-08-20,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,7cac0b95-663d-4ab7-ba94-e74fe5bf03d4,Games,2211.94,1.65,True,3.0,20.3,Games,True
2022-08-20,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,e317b19f-2559-4a88-8dca-d484ab0316a9,Games,4117.51,6.42,True,1.0,7.9,Games,True
2022-08-20,24c755dd-fae0-481a-ac2a-9188f006c3d7,Médio ticket e alta frequência,f47046cf-86fb-443f-bf84-653b9166d93a,Games,4283.48,8.24,True,3.0,18.8,Games;Informática,True
2022-08-20,a489aca3-ee28-4fe9-a4c2-270be3946bd0,Médio ticket e alta frequência,cdd4a988-3894-432e-8b46-a93418d87d5e,Games,4075.91,5.21,True,2.0,15.3,Games,True
2022-08-20,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,6d974e67-3b0d-44e5-bb2b-ee43f4a01681,Games,2924.87,2.5,True,3.0,18.5,Games,True
2022-08-20,a489aca3-ee28-4fe9-a4c2-270be3946bd0,Médio ticket e alta frequência,69dac7d6-68b4-4fcc-91b2-5f8c56a39c02,Games,3955.61,8.01,True,0.0,13.2,Games,True
2022-08-20,5dd36bf6-5cd9-474e-8e31-30717072c877,Médio ticket e alta frequência,896dff17-b8d6-4023-ac22-6f4afcd644ac,Games,4998.07,1.36,True,13.0,6.1,Eletrodomésticos;Games,True
2022-08-20,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,b0dadfb6-35af-4acf-9c26-fd684233357f,Games,3889.58,9.54,True,2.0,15.2,Games,True
2022-08-20,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,29f4ec70-cbc3-4cea-b278-aefa0c0226a8,Games,1306.93,0.34,True,0.0,8.9,Móveis;Eletrodomésticos,False
2022-08-20,ba7e051f-46d9-4ef2-85c5-685a4e479c03,Médio ticket e alta frequência,db3fee3e-f35d-4c83-94ec-fa520f0fa55f,Games,4736.15,1.33,True,3.0,15.1,Games,True
2022-08-20,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,c1dc9c63-faba-4f94-83a5-e8178da04853,Games,1999.57,9.07,True,3.0,23.3,Games,True
2022-08-20,65da4212-21cf-43d5-a1de-5a9afc996329,Médio ticket e alta frequência,2939fedd-f6b2-4634-959d-a9437218d37e,Games,2004.07,8.86,True,3.0,21.5,Games,True
2022-08-20,529f242d-42fa-4c64-8579-3347f6d5ba06,Médio ticket e baixa frequência,7a523204-c716-4c92-9440-59a9d0a7b70a,Games,4103.13,6.75,True,1.0,54.7,Games,True
2022-08-20,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,73a2d986-9c48-4498-9654-70283f4f52e7,Games,563.56,1.99,True,7.0,11.2,Móveis,False
2022-08-21,4c707469-1a84-4d56-8d65-511a6f768dbd,Médio ticket e alta frequência,a2a304d7-3301-4621-94c0-05cc5d14f2a7,Games,80.27,6.65,True,19.0,19.9,Livros;Livros,False
2022-08-21,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,8d093251-2984-4388-912e-42dc01024799,Games,119.03,0.8,True,1.0,21.4,Informática,False
2022-08-21,4c707469-1a84-4d56-8d65-511a6f768dbd,Médio ticket e alta frequência,55785264-e26e-46bb-9ef7-05c8f212c2f7,Games,2973.78,0.87,True,0.0,5.2,Games,True
2022-08-21,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,5f37f7f9-05d9-487c-8520-0a1561a6fae4,Games,4707.31,1.93,True,7.0,18.0,Games,True
2022-08-21,9b869ead-b05b-4cc2-85e2-0e0e443a4c7b,Médio ticket e alta frequência,26f5eeb3-19e7-483e-a1f4-bfc5d2869875,Games,4483.29,0.37,True,10.0,21.8,Games,True
2022-08-21,0ce992f6-b7ca-44d1-843d-f31dc629f74c,Médio ticket e alta frequência,7ea24357-30ee-4b9f-b319-08b64a4906ff,Games,2565.18,8.39,True,12.0,24.1,Games,True
2022-08-21,61a61362-51c0-4ca9-8800-894c7c3c9ba6,Médio ticket e alta frequência,8e195cea-7d2c-47e8-94a0-900bce447afc,Games,2920.72,2.64,True,1.0,11.5,Games,True
2022-08-21,2704032c-fa08-427d-9493-5cf8f2be3014,Médio ticket e alta frequência,4c856a92-d6bc-4fc4-8218-bf0586a0c98d,Games,3980.51,0.49,True,7.0,17.4,Games,True
2022-08-21,1b1e8c14-12bd-46c6-b9f1-1ecdd20f4769,Médio ticket e alta frequência,67597be9-da9c-454a-aa60-252699957a58,Games,3301.29,9.53,True,2.0,23.7,Eletrodomésticos;Games,True
2022-08-21,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,fafbf9a8-240d-490f-8920-295aa237eb47,Games,3924.89,1.88,True,11.0,14.3,Games,True
2022-08-21,27036b1a-b114-4741-9656-3ee7de2fd14d,Médio ticket e baixa frequência,4ce24a61-a02c-41c7-855b-287cf34d4a37,Games,6768.97,2.4,True,8.0,15.5,Games;Eletrodomésticos;Livros,True
2022-08-21,84efbc91-cd5f-4df2-8de4-b1c52b483cd4,Médio ticket e alta frequência,8de61eb9-df94-4d06-9f7d-6d5138e89ae9,Games,3910.14,9.07,True,7.0,22.2,Games,True
2022-08-22,199106a9-9aa2-4293-91ce-7091771b100e,Médio ticket e alta frequência,a7d76bb6-00ef-4c18-8825-9a92880a0c24,Games,3945.02,1.37,True,3.0,16.4,Games,True
2022-08-23,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,7e67fe2a-0e55-4f63-bbe4-c72529f61660,Games,2091.65,5.19,True,3.0,14.9,Eletrodomésticos,False
2022-08-23,199106a9-9aa2-4293-91ce-7091771b100e,Médio ticket e alta frequência,1378b8c6-3b45-49a2-93a7-90c05dc65ee1,Games,2995.74,0.14,True,1.0,9.9,Games,True
2022-08-23,a01bafcd-97f5-4d06-b8db-fa42ab542a1f,Médio ticket e baixa frequência,d6d2f7de-2778-45c2-ab4b-a4e1811454e9,Games,2563.2,8.46,True,21.0,56.3,Games,True
2022-08-23,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,31edba92-dfab-4a83-8a71-15f076e24990,Games,659.76,2.16,True,3.0,8.8,Móveis,False
2022-08-23,2de8f839-f408-4744-a1a0-847412a80951,Médio ticket e alta frequência,035f7575-35f6-4254-bc6c-08276f3711d0,Games,1697.27,0.19,True,10.0,7.2,Eletrodomésticos;Livros,False
2022-08-23,84efbc91-cd5f-4df2-8de4-b1c52b483cd4,Médio ticket e alta frequência,0d5b0f01-8a44-432c-b846-f6ba2396a18e,Games,2951.28,1.62,True,2.0,25.4,Games,True
2022-08-23,24c755dd-fae0-481a-ac2a-9188f006c3d7,Médio ticket e alta frequência,0c05ca58-9b29-47d7-afe8-c80df72f858a,Games,2649.42,6.55,True,3.0,11.1,Livros;Games,True
2022-08-23,3abb5f01-74c3-4dd1-b541-e457747792c2,Médio ticket e alta frequência,db8425f7-2eed-4fda-8b45-2af5dff4b1a4,Games,3981.46,0.46,True,2.0,19.3,Games,True
2022-08-23,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,9d9724d9-ef40-4ecc-9623-5ff7af4fc281,Games,4132.22,6.09,True,3.0,6.7,Games,True
2022-08-23,4c707469-1a84-4d56-8d65-511a6f768dbd,Médio ticket e alta frequência,0a933c8c-4624-4276-91eb-3b4d596f8a7a,Games,142.27,9.06,True,2.0,24.9,Móveis,False
2022-08-23,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,4a3b2f57-c26c-42b0-894a-9823fb61cb20,Games,3909.46,9.08,True,2.0,5.3,Games,True
2022-08-23,e6c073bb-4e7f-4b7e-8f45-6318b14f32d6,Médio ticket e alta frequência,3eff5fb3-7262-4e93-a895-db016b157388,Games,2008.51,8.96,True,4.0,10.9,Eletrodomésticos,False
2022-08-23,254467a7-b38a-4136-97a3-5667526d00ad,Médio ticket e alta frequência,00fc42f3-773f-4255-966c-a4547c79b03a,Games,4797.12,0.06,True,5.0,27.4,Games,True
2022-08-23,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,371bbe39-49e1-4d5e-be3b-0a111eaf8ece,Games,3505.16,7.76,True,6.0,12.0,Games,True
2022-08-25,1919c053-821d-4206-bc59-18407d0e94b5,Médio ticket e alta frequência,4dd7d1ea-accf-4ac0-a4b5-d55dcd9b6e7b,Games,6702.16,0.69,True,10.0,29.3,Games;Games,True
2022-08-26,385fb349-5e0a-4af6-83a9-00c272507080,Médio ticket e alta frequência,74ae31cc-67f9-4820-8637-3ab8a0c54db0,Games,160.12,5.26,True,7.0,11.8,Móveis,False
2022-08-26,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,6a11039a-90af-478f-bd93-452c1a078cd5,Games,2200.48,2.16,True,9.0,7.2,Games,True
2022-08-26,d322345a-26e6-40bd-9a25-64d844beac9c,Médio ticket e baixa frequência,4f9f129a-3763-4059-908e-caaa8bf3d07f,Games,3573.63,5.96,True,91.0,16.5,Games,True
2022-08-26,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,0b229c4a-ad18-4a2c-acf3-ed9c7155abf7,Games,4270.49,0.45,True,8.0,8.1,Informática;Livros;Livros;Games,True
2022-08-26,365bb92d-6c63-4004-89b6-430f40e27584,Médio ticket e alta frequência,1cb7d104-d36f-4028-bf46-d2b698368a65,Games,4764.24,0.74,True,8.0,5.3,Games,True
2022-08-26,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,7b834469-7c2f-4086-bfbf-21bd9986571c,Games,36.37,1.67,True,3.0,17.0,Livros,False
2022-08-26,bc3ae36d-2683-46dd-b132-044049a1ad62,Baixo ticket e baixa frequência,781f9d72-4a5d-4a50-877c-a992879d4aa3,Games,295.6,1.14,True,7.0,19.8,Informática,False
2022-08-26,ca4b4570-21ec-419d-b513-355c30e44bcc,Médio ticket e baixa frequência,c92e62d7-c2ce-4f2d-b5df-48e4083f8813,Games,1792.8,1.08,True,29.0,12.8,Eletrodomésticos,False
2022-08-26,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,8143d24b-874a-4cea-8064-c8e2b0f40490,Games,3979.28,0.52,True,0.0,10.1,Games,True
2022-08-26,f77bb5b2-d311-4c30-886b-86579dd34d09,Médio ticket e alta frequência,b27e7a26-9694-4202-a432-81103df1479f,Games,2064.14,6.13,True,9.0,19.1,Games,True
2022-08-26,4ca33703-f9d7-41ba-9878-99b2fbb12e58,Médio ticket e alta frequência,4281e6f2-8755-439d-846a-8e720842f2ea,Games,297.58,0.48,True,3.0,25.8,Informática,False
2022-08-26,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,8f8df075-b520-47d8-8b90-7e0b543519b4,Games,40.69,0.74,True,3.0,7.0,Livros,False
2022-08-26,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,85b06cf3-45a0-4c7b-b183-3011c84ed63e,Games,296.52,0.83,True,6.0,7.2,Informática,False
2022-08-27,199106a9-9aa2-4293-91ce-7091771b100e,Médio ticket e alta frequência,24ffbf7a-1d4e-47af-aebe-d146c4dcd2e2,Games,2570.46,8.2,True,4.0,18.3,Games,True
2022-08-27,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,28dac402-37f5-4fb0-a895-c02656cd64a0,Games,2042.39,7.12,True,1.0,13.1,Games,True
2022-08-27,b46e9235-d928-4572-8b88-9f0ffc34a2c1,Médio ticket e alta frequência,33e93361-1c6d-4751-b254-8abcbe740e9a,Games,1447.76,7.55,True,18.0,24.0,Eletrodomésticos,False
2022-08-27,b2011386-1cf4-4b1c-95d9-9493bacc5a7e,Médio ticket e alta frequência,d9ee6dfa-f2a0-49c6-bae4-7db3cbc41bfe,Games,331.8,1.92,True,4.0,6.2,Eletrodomésticos,False
2022-08-27,1b1e8c14-12bd-46c6-b9f1-1ecdd20f4769,Médio ticket e alta frequência,d1f20df1-795f-4252-95ca-d88e95439571,Games,3518.6,7.41,True,6.0,13.6,Games,True
2022-08-27,cb992e80-18e4-48b0-8aba-d7bdfdf281aa,Médio ticket e baixa frequência,ecf2a96d-ec24-4d96-9dae-6bbac8f58e6a,Games,740.36,0.53,True,73.0,45.0,Móveis,False
2022-08-27,81f98094-fac6-4ee0-a0c9-75f52cc0cd99,Médio ticket e alta frequência,76d8e86f-b20e-497f-8662-83a86e8d7462,Games,2220.45,1.27,True,8.0,7.2,Games,True
2022-08-27,08682fbc-1b9f-456f-bbf5-1470c37c1a26,Médio ticket e alta frequência,0c3355c5-1423-4e7c-9cc2-792d86287638,Games,5611.57,6.46,True,13.0,6.0,Games;Games,True
2022-08-27,8827fc21-675c-4fb6-ae12-798360bbf676,Médio ticket e alta frequência,1882f979-ca90-47fa-8c21-c19bd12fdffd,Games,5038.12,1.06,True,1.0,5.9,Móveis;Games;Informática,True
2022-08-27,da01ff3a-1a48-48e1-9d8f-843355d69460,Médio ticket e alta frequência,ef48c14a-99e1-45f2-8645-e4f4df996f4f,Games,3557.42,6.38,True,6.0,11.5,Games,True
2022-08-27,2704032c-fa08-427d-9493-5cf8f2be3014,Médio ticket e alta frequência,695e5674-52f4-40a9-affb-93f7c7eaf434,Games,2381.8,0.13,True,6.0,19.0,Eletrodomésticos;Móveis,False
2022-08-27,24c04eac-56f3-4c6a-b0e8-5e9812ccaf31,Médio ticket e alta frequência,84085fb5-1326-4ecc-8ae9-f51a24decc99,Games,4494.32,0.13,True,1.0,13.3,Games,True
2022-08-27,ba7e051f-46d9-4ef2-85c5-685a4e479c03,Médio ticket e alta frequência,06a23c0a-321d-467a-a7f6-7248ad7994e3,Games,3930.09,1.75,True,7.0,8.5,Games,True
2022-08-27,d85a82c7-56bb-4049-89ad-1dce00d1e244,Médio ticket e alta frequência,84c5f381-23c2-4eff-89b9-effabb936e92,Games,763.66,2.26,True,0.0,17.3,Livros;Móveis,False
2022-08-27,1442eb67-bd95-47b5-9c74-030441b28d25,Médio ticket e alta frequência,c348a7e4-a061-4216-b470-cdea0ea336cf,Games,4797.09,0.04,True,1.0,16.5,Games;Informática,True
2022-08-27,24b6e764-6a2b-4bf1-b79a-e4194c5e7217,Médio ticket e baixa frequência,80819e4a-81cc-4bea-b84d-366acdee8e1f,Games,2594.81,7.33,True,27.0,14.9,Games,True
2022-08-27,385fb349-5e0a-4af6-83a9-00c272507080,Médio ticket e alta frequência,4cb6aa41-3cd7-4aa3-a250-5183ee137b10,Games,6228.51,1.33,True,1.0,15.0,Games;Eletrodomésticos,True
2022-08-27,940ee9da-6a13-4157-8169-6f2fa12d3bbd,Médio ticket e alta frequência,afd4f823-d43b-4b39-a572-fe7ab3ad3421,Games,36.43,1.51,True,29.0,21.1,Livros,False
2022-08-28,0a1c4dc3-41f7-4e34-8b36-1325a6d5e237,Médio ticket e alta frequência,37f11af5-6e59-47a0-b6e2-786d2a050c23,Games,63.3,2.46,True,8.0,8.9,Informática,False
2022-08-28,a14a89ba-0de7-49b7-9f93-b29b5182aa59,Médio ticket e alta frequência,3b4a1791-0f19-470a-bb22-7767851cdc82,Games,3570.68,6.03,True,2.0,5.3,Games,True
2022-08-28,5b033532-5fbc-44ca-87b6-acf483a35dc4,Médio ticket e alta frequência,705438de-2b95-4230-b8ef-787fdf258bfe,Games,299.93,2.29,True,5.0,18.6,Livros;Informática;Livros;Livros,False
2022-08-28,93301cd7-97a1-46b8-9c08-a166b63a70b1,Médio ticket e baixa frequência,0e6957c4-2ebd-49fc-878c-4b69dc495f4d,Games,5123.73,2.39,True,19.0,24.5,Games;Games,True
2022-08-28,a489aca3-ee28-4fe9-a4c2-270be3946bd0,Médio ticket e alta frequência,bb882297-3c3e-4ecd-a2ee-3477a2028675,Games,4071.44,7.47,True,8.0,8.8,Games,True
2022-08-28,79e076a4-27bf-4507-802c-8cbe1a30f46c,Médio ticket e alta frequência,cd49f4b3-1aaa-4892-ad1f-1a59bbd24a85,Games,109.02,0.88,True,15.0,9.0,Livros,False
2022-08-28,254467a7-b38a-4136-97a3-5667526d00ad,Médio ticket e alta frequência,516c6eb9-e4f6-4990-aea5-d6c1113ba22c,Games,1584.79,8.86,True,5.0,13.8,Informática;Eletrodomésticos,False
2022-08-28,93301cd7-97a1-46b8-9c08-a166b63a70b1,Médio ticket e baixa frequência,48bebc74-bbb7-43be-aefd-a05b8a67b857,Games,470.97,6.34,True,0.0,11.0,Móveis,False
2022-08-28,704122cf-a98e-4377-b3b7-e21dad2aa4e3,Médio ticket e alta frequência,4775ba9a-7082-4b5c-9cdf-6bd787606be1,Games,4679.59,2.51,True,21.0,9.7,Games,True
